bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-011_T1w	0.7258317585131764	1.8255280883829454	0.6423588727634479	2032.7493351832582	3.634041770180937	3.6275129189429824	3.5617999469250448	3.712812444674783	0.1701199535329887	0.4678055368799941	0.3620745095870172	1.519577145576477	0.6211905598640444	0.0	0.013527768748743901	26.952443251043896	11.106018205369656	15.402500236893045	224	320	320	3.3057298982197185	11.369052113124312	9.944241364041455	15.157942080780332	31.004631834734848	66.84569488441032	59.785282247338365	81.50552002286992	0.7999971508979797	0.800000011920929	0.800000011920929	5.7699540021073705	8.038417708822983	12.465476399063798	10.784080151468515	5008596.0	0.0	37.89323191344738	12.304494131135275	1.8268402820644543	95.40100137943759	402.8413030541932	380.42183296754956	68832.0	255.00476822257042	631.6670682754363	115.07869101892982	0.5711006025628076	67.84071209204451	820.4906710978133	820.1858970448375	113468.0	704.3613013848662	940.7173564173281	72.14165919051065	0.4903149481351199	62.71732498092657	1001.4829784581815	1000.0595875270665	514695.0	895.7936192117631	1111.7731250077486	65.97588318322131	0.15414366126060486	0.44848310947418213	0.49330031871795654	0.5257964477022836
sub-012_T1w	0.6688008491363406	2.0321022891672897	0.5480728945175705	2150.6064252834553	3.6450614340919576	3.688984410252666	3.5505749470923105	3.695624944930897	0.16986738590055994	0.4443958656788881	0.38573674842055194	1.5273852348327637	0.5344898700714107	0.0	0.03491762233993346	36.51321558772293	15.667662787799967	20.045853729713862	224	320	320	3.362898693454793	11.726582658931097	10.726116011031534	17.088866680708712	31.466704738804427	67.23595225416378	60.425530940283586	82.57393582788256	0.800006091594696	0.800000011920929	0.800000011920929	5.791715919206597	7.93468165459894	10.584441877434367	5.351861447095871	6274292.0	0.0	31.970330223441124	10.470530551375257	0.9428348320194955	98.20908609332547	403.90821952982924	381.10887041687965	38081.0	257.3118648380041	625.4166508615017	113.32600271356077	0.15268961511106482	68.69763853586977	813.3408170452599	814.327970713377	61659.0	697.9015111625195	925.0269995927811	69.44234231668602	0.4082393093879224	55.54277158219258	999.0892663230887	1000.0938983112574	412990.0	900.4741615504026	1093.0472813397646	58.52305516800368	0.15624724328517914	0.4349643588066101	0.49204298853874207	0.49141868512110726
sub-014_T1w	0.6158846073852576	2.177411154198334	0.5534383963177588	2797.541559924259	3.6598402200752087	3.7367707681510094	3.4845749480757866	3.7581749439988297	0.16406529417072957	0.4433946445817629	0.39254006124750745	1.5391398668289185	0.49519152641296404	1.5102764242158394e-05	0.02382373949980882	35.76266999779005	15.02619554518079	19.173767426059857	224	320	320	3.2508200053766143	10.709765919378253	10.68199564265385	18.085401003206684	37.108222868354645	77.29473021334562	70.47285461512253	97.01561076366734	0.8000009059906006	0.800000011920929	0.800000011920929	308.8398910264628	6.753242135927576	9.616222172734677	4.657351985573769	5616284.0	0.0	27.585854068398476	11.134124853532382	11.447139894607025	97.50467578277456	403.98284777999373	382.517019122839	39608.0	257.5029440946877	619.9396110028028	117.66637023116719	0.21595322565098884	72.69220186762492	800.4645445085641	796.7654473781586	63085.0	685.0913591086864	929.9350063502789	74.39556927163441	0.469846332414507	52.50835458496498	1000.4743583109531	1000.0511845946312	437451.0	910.1796451807022	1091.2533960044384	55.29598383652101	0.1385452300310135	0.43864983320236206	0.48314186930656433	0.5092652922932576
sub-015_T1w	0.6255812982548614	2.1391304733946424	0.6056824007068494	1984.5476960689316	3.5766284011080978	3.5849353097923444	3.483149948097021	3.661799945434929	0.17068900717395957	0.45119397896480185	0.3781170138612386	1.5195860862731934	0.5447039306163788	0.0	0.01740244288345692	27.972710561128196	11.792804048471998	15.43234871601572	224	320	320	3.2648219485920302	11.145895363705883	10.229761684194038	16.278567740284203	30.438529525953278	64.44295025565597	58.59399806506795	80.90051441359459	0.8000004887580872	0.800000011920929	0.800000011920929	6.343789401116162	8.098563824055406	12.172137620851064	10.79776406288147	5365305.0	0.0	38.30030429363251	12.752573271437212	3.887073668491623	95.86439503358609	401.9792500138273	376.2703194618225	61159.0	256.85975217819214	624.4982120156287	115.24893216512726	0.3812567855789202	68.97904652465797	798.1879071168479	796.6209228038788	91154.0	684.3241765499115	918.0004941225052	71.47174158324164	0.5015302678961571	58.29082566384066	1000.6557259764038	1000.0635010004044	518525.0	900.7875878810883	1101.9435807466507	61.43430752757285	0.15922197699546814	0.43656471371650696	0.48513320088386536	0.47931151322845356
sub-017_T1w	0.7987006620129189	1.6571125814443148	0.585437909864499	4338.622017907578	3.530823537688781	3.564033217798221	3.408037449216285	3.6203999460518363	0.1702898292099652	0.44661389449366334	0.38309627629637144	1.551506519317627	0.614269936084747	3.071020964925469e-06	0.02658165545798418	32.189619992380095	13.560107417286954	17.39756257203106	224	320	320	3.3543355966901	9.920422991595302	9.364320495130858	14.818202897107172	30.894114088968326	62.284918115058325	56.318929789861166	75.77775716555686	0.8000037670135498	0.800000011920929	0.800000011920929	6.319405821380251	8.645888003121103	11.142123429106645	5.831562839448452	7115964.0	0.0	34.71814155578613	11.266068306327163	0.8084944791339153	113.8710365682384	425.54116102254494	407.7121337130666	51128.0	260.79291488975286	651.5370089765636	121.5466177341089	0.295295962650862	78.55023829192196	824.7978574747293	821.9791248813272	65694.0	694.4532429426908	970.9326098114252	82.85663518921254	0.5216942869335455	63.671268240039126	1001.9352847939671	1000.0452180951834	442600.0	894.3085864558816	1115.4559152200818	67.4875418631558	0.14444506168365479	0.434844970703125	0.4873168170452118	0.6104641536508637
sub-018_T1w	0.7079872486616082	1.8808793773836687	0.5240419068011466	4499.7264	3.6105248553857314	3.656624673072278	3.492187447962352	3.6827624451225636	0.16793551062145212	0.44848273134964695	0.383581758028901	1.560293197631836	0.5257337808609011	0.0	0.01368731981221054	34.8315665273065	14.713815031939028	18.992934769930113	224	320	320	3.2608400967675997	11.527866917858173	10.571762044485546	16.926579118830865	28.91319317203086	64.58016279706302	57.272359081126545	78.32372127428575	0.8000000715255737	0.800000011920929	0.800000011920929	4.77007704810138	8.364469796554127	9.925050374700456	5.641749143600464	6798035.0	0.0	28.144634932279587	9.869340737677994	3.238387910047626	96.0963518672298	394.1564408592069	369.149904191494	47069.0	253.23760360479355	615.1429890096188	113.20579109869773	0.437191574298442	67.77121551071697	825.7995641603301	824.5288151800632	73002.0	710.8603920936584	946.595751196146	71.52434823657721	0.3929908815735361	56.46017112674036	1000.5785224549843	1000.0000357031822	433809.0	904.1544110476971	1098.089537858963	59.07861689601538	0.15932950377464294	0.44268184900283813	0.5046355128288269	0.5995955939526121
sub-019_T1w	0.6976742123594701	1.9816151446484946	0.5610215376816853	4713.803265306122	3.712275133696918	3.731550511437948	3.603524946303294	3.801749943349511	0.1639454096357046	0.4489540973916294	0.387100492972666	1.4462412595748901	0.5472005367279054	0.0	0.017890293306924224	30.653501901841068	12.631872777203293	16.248954957192137	224	320	320	3.4355805104944537	11.133707319223117	10.139257264887267	15.84848396494423	32.72105704140662	63.62749712711867	58.351465126862344	78.70584121206176	0.7999972105026245	0.800000011920929	0.800000011920929	5.5047230977651225	8.324242854420996	9.600571071777376	5.660637930035591	6635878.0	0.0	28.119103863835335	9.651682035273598	0.11673487986352393	119.2004284153564	435.0678219150932	415.7577484548092	54137.0	268.25901214778423	659.8186839878558	121.01416552463313	0.05272453196800653	72.80300922678035	809.4612114537694	808.4587521702051	82790.0	693.6352429389954	931.3820360004902	72.61317783813388	0.381127011821742	60.86249693560269	1002.2145755442685	1000.0460343062878	501306.0	902.4805675446987	1108.8867554813623	63.100359572379475	0.16595010459423065	0.4607445299625397	0.5005480647087097	0.6784688397652054
sub-020_T1w	0.8617986887802394	1.5629816587811918	0.5946144209210026	4980.326530612245	3.646057734469957	3.654298311948066	3.580537446645834	3.703337444815972	0.1664033011538705	0.40637868469028543	0.42721801415584404	1.466016411781311	0.5297041833400726	0.0	0.023134642738136247	29.80588942071979	13.36704501570123	14.716366888576122	224	320	320	2.9374463838594944	9.261407397828085	9.407727087671788	16.024327481327784	31.441311904988023	67.10305517998448	59.83904349506613	80.97276340022586	0.8000003695487976	0.800000011920929	0.800000011920929	8.81432481933282	8.091274626372464	9.813880184389076	5.457481801509857	6942275.0	0.0	31.798184782266617	10.451314410069957	2.204878472419062	119.30501872559398	416.4121137086459	388.31653675436974	69102.0	248.20404478907585	662.914188684523	132.19431991796026	0.2700796501467475	87.51786840770215	832.4921214383158	828.7575935721397	62003.0	695.3834209740162	990.2545040249825	89.48433804282763	0.451902307794275	60.10661151019544	1002.6374325726447	1000.0556958317757	616109.0	905.0509616136551	1108.7598231434822	62.40854010296794	0.16739439964294434	0.42499634623527527	0.5048195719718933	0.5995192628697336
sub-021_T1w	0.7749349133959087	1.741283624008632	0.6322851565387454	1636.659225416233	3.646881625992091	3.697694985904638	3.5038749477881947	3.7390749442834417	0.19635052885904106	0.4299780175298419	0.37367145361111703	1.5344384908676147	0.5485803067684172	0.0	0.03072037500590046	33.47450175248207	16.090112718860563	20.707454288455935	224	320	320	3.649130064147729	10.719795154047258	9.727708658242138	14.814200756531424	26.593798513096434	60.669965665591945	53.72558031931495	73.91297677925647	0.8000010848045349	0.800000011920929	0.800000011920929	21.83026349944547	8.864264414613253	12.993433819486551	12.030623853206635	5653158.0	0.0	36.38352304697037	12.955522188800684	1.5485305053881406	82.04849622794463	377.3731517721574	359.8250225186348	73854.0	247.9766771197319	570.7145673781627	98.60503191957373	0.2198354194630885	74.64359241817623	820.6937607424024	820.8895675837994	47032.0	695.9934637695551	947.5756824016571	76.57616855686683	0.44895297464486994	64.21186661317405	1001.4469007448307	1000.0729501247406	393510.0	892.8181156516075	1114.4003331661224	67.50763648012399	0.1518077850341797	0.41881680488586426	0.48376086354255676	0.5739872782055574
sub-022_T1w	0.6564892940321652	1.981255132098486	0.6184836299705835	2071.059687693925	3.5548208699376027	3.568812715546231	3.470199948289991	3.625449945976586	0.16937026869505245	0.44835871834973645	0.3822710129552111	1.4380507469177246	0.5733017206192015	0.0	0.02642377817734684	23.803382217324298	10.148747282466989	13.059461526887477	224	320	320	3.3186938352569944	11.484782870247342	10.199231671988386	15.79421831046082	29.02323651216518	65.10719560957041	58.14675847605148	80.30984330641884	0.8000027537345886	0.800000011920929	0.800000011920929	4.8151420243563745	8.15808769865305	11.607914884452356	5.561084263026714	5530142.0	0.0	33.2494301199913	11.725212947309695	1.4686608678451893	89.56538835116966	382.3246602317187	361.41193936765194	83198.0	241.45935181416573	596.5579971000552	108.90120791578707	0.9439812723768095	63.789302750106295	811.6498303826276	810.7475478202105	121131.0	698.8819475397468	929.8718265071511	70.5929063178287	0.41241984311607904	60.49135240384229	999.2399161280514	1000.0585636794567	640112.0	893.8711231201887	1101.270297266543	63.31796628755877	0.16845287382602692	0.4368038773536682	0.47783392667770386	0.5547077336547586
sub-023_T1w	0.6159036480863201	2.167980406588231	0.5800544496615548	3698.1215697389785	3.664388849999307	3.7071791585675933	3.570299946798385	3.7156874446319423	0.16071312978647215	0.4633126576217959	0.3759742125917319	1.4520678520202637	0.5148725509643555	0.0	0.018632220634603555	36.48521457251733	14.464111473373501	19.262428214652452	224	320	320	3.5076090052078315	11.105310289481277	10.20968351545977	16.016131251690197	27.211862519231712	58.923714896656186	53.47983939018519	74.30394075466768	0.8000018000602722	0.800000011920929	0.800000011920929	44.05152407039562	8.8169804227309	10.245227779367026	5.946962922811508	5980507.0	0.0	29.856181204319	10.875554126894395	7.410556863915781	85.2907902117234	385.13758889740393	366.2236861139536	43848.0	251.77499149739742	581.0425508767366	104.40716439238966	0.2624800191496295	69.0963363740544	794.8989757531248	793.0093007683754	98790.0	681.4734043180943	916.7425395399332	71.40775597221605	0.5366051679387196	58.39000300359545	999.1002409214992	1000.0000204592943	416366.0	894.2290370464325	1099.520624473691	62.43697706251455	0.16019578278064728	0.43947359919548035	0.49662771821022034	0.48620659133154337
